src_ip,dst_ip,src_port,dst_port,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_bytes,target_traffic,size_traffic
172.16.40.6,172.16.40.180,161,51954,1651680238477,1651680238847,668,0,11042702
172.16.40.180,172.16.40.48,51954,161,1651680236840,1651680238847,1384,0,5984184
172.16.40.115,172.16.40.180,161,51954,1651680238829,1651680238852,619,0,5454799
172.16.40.96,172.16.40.180,161,51954,1651680238847,1651680238853,647,0,6532321
172.16.40.49,172.16.40.180,161,51954,1651680238841,1651680238854,647,0,6058842
172.16.40.180,172.16.40.96,51954,161,1651680238853,1651680238858,668,0,7153504
172.16.40.180,172.16.40.49,51954,161,1651680238854,1651680238865,647,0,6413810
172.16.40.96,172.16.40.180,161,51954,1651680238860,1651680238867,656,0,6532321
172.16.40.180,172.16.40.115,51954,161,1651680238853,1651680238869,618,0,5513951
172.16.40.180,172.16.40.103,51954,161,1651680238831,1651680238870,647,0,6412720
172.16.40.180,172.16.40.96,51954,161,1651680238867,1651680238872,655,0,7153504
172.16.40.49,172.16.40.180,161,51954,1651680238868,1651680238875,646,0,6058842
172.16.40.115,172.16.40.180,161,51954,1651680238872,1651680238879,618,0,5454799
172.16.40.180,172.16.40.49,51954,161,1651680238876,1651680238884,661,0,6413810
172.16.40.96,172.16.40.180,161,51954,1651680238880,1651680238885,647,0,6532321
172.16.40.180,172.16.40.96,51954,161,1651680238886,1651680238892,652,0,7153504
172.16.40.49,172.16.40.180,161,51954,1651680238886,1651680238895,657,0,6058842
172.16.40.180,172.16.40.115,51954,161,1651680238879,1651680238897,640,0,5513951
172.16.40.96,172.16.40.180,161,51954,1651680238893,1651680238900,646,0,6532321
172.16.40.115,172.16.40.180,161,51954,1651680238900,1651680238910,629,0,5454799
172.16.40.180,172.16.40.96,51954,161,1651680238901,1651680238917,668,0,7153504
172.16.40.180,172.16.40.49,51954,161,1651680238895,1651680238918,648,0,6413810
172.16.40.96,172.16.40.180,161,51954,1651680238924,1651680238929,657,0,6532321
172.16.40.49,172.16.40.180,161,51954,1651680238920,1651680238929,647,0,6058842
172.16.40.180,172.16.40.115,51954,161,1651680238911,1651680238935,620,0,5513951
172.16.40.180,172.16.40.96,51954,161,1651680238929,1651680238935,654,0,7153504
172.16.40.180,172.16.40.49,51954,161,1651680238929,1651680238941,647,0,6413810
172.16.40.96,172.16.40.180,161,51954,1651680238937,1651680238941,652,0,6532321
172.16.40.103,172.16.40.180,161,51954,1651680238926,1651680238942,647,0,6358906
172.16.40.96,172.16.40.180,161,51954,1651680238942,1651680238947,655,0,6532321
172.16.40.49,172.16.40.180,161,51954,1651680238943,1651680238951,647,0,6058842
172.16.40.180,172.16.40.49,51954,161,1651680238952,1651680238960,646,0,6413810
172.16.40.96,172.16.40.180,161,51954,1651680238949,1651680238961,650,0,6532321
172.16.40.180,172.16.40.96,51954,161,1651680238961,1651680238967,646,0,7153504
172.16.40.49,172.16.40.180,161,51954,1651680238963,1651680238970,666,0,6058842
172.16.40.115,172.16.40.180,161,51954,1651680238939,1651680238972,619,0,5454799
172.16.40.96,172.16.40.180,161,51954,1651680238968,1651680238973,672,0,6532321
172.16.40.180,172.16.40.96,51954,161,1651680238974,1651680238979,652,0,7153504
172.16.40.180,172.16.40.49,51954,161,1651680238971,1651680238981,652,0,6413810
172.16.40.96,172.16.40.180,161,51954,1651680238981,1651680238986,654,0,6532321
172.16.40.49,172.16.40.180,161,51954,1651680238984,1651680238992,648,0,6058842
172.16.40.180,172.16.40.96,51954,161,1651680238986,1651680238998,647,0,7153504
172.16.40.180,172.16.40.49,51954,161,1651680238992,1651680239001,647,0,6413810
172.16.40.180,172.16.40.115,51954,161,1651680238973,1651680239003,619,0,5513951
172.16.40.96,172.16.40.180,161,51954,1651680239000,1651680239005,653,0,6532321
172.16.40.180,172.16.40.96,51954,161,1651680239006,1651680239011,645,0,7153504
172.16.40.49,172.16.40.180,161,51954,1651680239003,1651680239012,647,0,6058842
172.16.40.96,172.16.40.180,161,51954,1651680239012,1651680239018,654,0,6532321
172.16.40.180,172.16.40.49,51954,161,1651680239012,1651680239022,645,0,6413810
172.16.40.180,172.16.40.96,51954,161,1651680239018,1651680239024,650,0,7153504
172.16.40.96,172.16.40.180,161,51954,1651680239026,1651680239031,648,0,6532321
172.16.40.49,172.16.40.180,161,51954,1651680239026,1651680239035,667,0,6058842
172.16.40.115,172.16.40.180,161,51954,1651680239012,1651680239040,618,0,5454799
172.16.40.180,172.16.40.49,51954,161,1651680239035,1651680239043,655,0,6413810
172.16.40.180,172.16.40.96,51954,161,1651680239031,1651680239044,646,0,7153504
172.16.40.96,172.16.40.180,161,51954,1651680239045,1651680239051,647,0,6532321
172.16.40.49,172.16.40.180,161,51954,1651680239046,1651680239054,655,0,6058842
172.16.40.180,172.16.40.96,51954,161,1651680239052,1651680239057,646,0,7153504
172.16.40.96,172.16.40.180,161,51954,1651680239059,1651680239065,660,0,6532321
172.16.40.180,172.16.40.49,51954,161,1651680239054,1651680239065,646,0,6413810
172.16.40.180,172.16.40.96,51954,161,1651680239065,1651680239071,656,0,7153504
172.16.40.180,172.16.40.214,51954,161,1651680236420,1651680239071,1341,0,5213446
172.16.40.49,172.16.40.180,161,51954,1651680239067,1651680239076,653,0,6058842
172.16.40.96,172.16.40.180,161,51954,1651680239078,1651680239085,649,0,6532321
172.16.40.180,172.16.40.49,51954,161,1651680239076,1651680239085,646,0,6413810
172.16.40.180,172.16.40.96,51954,161,1651680239085,1651680239090,646,0,7153504
172.16.40.49,172.16.40.180,161,51954,1651680239087,1651680239096,665,0,6058842
172.16.40.96,172.16.40.180,161,51954,1651680239092,1651680239097,648,0,6532321
172.16.40.180,172.16.40.96,51954,161,1651680239098,1651680239103,646,0,7153504
172.16.40.180,172.16.40.49,51954,161,1651680239097,1651680239107,656,0,6413810
172.16.40.180,172.16.40.115,51954,161,1651680239040,1651680239114,639,0,5513951
172.16.40.49,172.16.40.180,161,51954,1651680239110,1651680239118,649,0,6058842
172.16.40.180,172.16.40.49,51954,161,1651680239118,1651680239133,646,0,6413810
172.16.40.180,172.16.40.127,51954,161,1651680237870,1651680239134,1455,0,14222382
172.16.40.49,172.16.40.180,161,51954,1651680239138,1651680239146,648,0,6058842
172.16.40.180,172.16.40.49,51954,161,1651680239146,1651680239156,646,0,6413810
172.16.40.49,172.16.40.180,161,51954,1651680239158,1651680239167,651,0,6058842
172.16.40.180,172.16.40.49,51954,161,1651680239168,1651680239178,652,0,6413810
172.16.40.49,172.16.40.180,161,51954,1651680239180,1651680239189,647,0,6058842
172.16.40.180,172.16.40.49,51954,161,1651680239189,1651680239198,646,0,6413810
172.16.40.49,172.16.40.180,161,51954,1651680239201,1651680239216,648,0,6058842
172.16.40.180,172.16.40.251,51954,161,1651680236217,1651680239225,609,0,1339588
172.16.40.180,172.16.40.49,51954,161,1651680239216,1651680239226,646,0,6413810
172.16.40.49,172.16.40.180,161,51954,1651680239229,1651680239239,649,0,6058842
172.16.40.180,172.16.40.31,51954,161,1651680236239,1651680239256,3497,0,19252916
172.16.40.180,172.16.40.1,51954,161,1651680238275,1651680239258,3455,1,44874052
172.16.40.2,172.16.40.180,161,51954,1651680238847,1651680239259,2565,0,44873554
172.16.40.180,172.16.40.78,51954,161,1651680236535,1651680239287,1393,0,13150019
172.16.40.180,172.16.40.127,51954,161,1651680239272,1651680239292,648,0,14222382
172.16.40.180,172.16.40.127,51954,161,1651680239292,1651680239296,699,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239296,1651680239300,675,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239300,1651680239304,663,0,14222382
172.16.40.180,172.16.40.127,51954,161,1651680239304,1651680239308,667,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239324,1651680239329,665,0,14980142
172.16.40.127,172.16.40.180,161,51954,1651680239332,1651680239336,665,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239337,1651680239342,672,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239343,1651680239348,664,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239349,1651680239371,657,0,14222382
172.16.40.180,172.16.40.127,51954,161,1651680239371,1651680239376,639,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239378,1651680239384,639,0,14980142
172.16.40.180,172.16.40.34,51954,161,1651680236467,1651680239388,1380,0,9841467
172.16.40.180,172.16.40.127,51954,161,1651680239384,1651680239390,645,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239406,1651680239412,650,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239412,1651680239417,644,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239419,1651680239425,643,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239425,1651680239448,647,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239450,1651680239456,639,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239456,1651680239465,653,0,14222382
172.16.40.180,172.16.40.80,51954,161,1651680236280,1651680239478,2109,0,8731630
172.16.40.3,172.16.40.180,161,51954,1651680238478,1651680239479,1383,0,13846058
172.16.40.2,172.16.40.180,161,51954,1651680239259,1651680239480,1845,0,44873554
172.16.40.31,172.16.40.180,161,51954,1651680239261,1651680239480,1087,0,20529763
172.16.40.180,172.16.40.69,51954,161,1651680238541,1651680239482,1392,0,9620609
172.16.40.127,172.16.40.180,161,51954,1651680239467,1651680239492,647,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239492,1651680239501,648,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239504,1651680239526,647,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239526,1651680239535,647,0,14222382
172.16.40.180,172.16.40.53,51954,161,1651680239025,1651680239541,1388,0,16497072
172.16.40.127,172.16.40.180,161,51954,1651680239538,1651680239546,647,0,14980142
172.16.40.180,172.16.40.78,51954,161,1651680239425,1651680239548,1451,0,13150019
172.16.40.180,172.16.40.127,51954,161,1651680239546,1651680239565,646,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239568,1651680239574,660,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239574,1651680239580,646,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239581,1651680239588,648,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239588,1651680239607,644,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239611,1651680239618,644,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239619,1651680239629,644,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239631,1651680239650,661,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239651,1651680239658,646,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239659,1651680239665,649,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239665,1651680239686,644,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239687,1651680239693,644,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239693,1651680239700,644,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239702,1651680239711,657,0,14980142
172.16.40.29,172.16.40.180,161,51954,1651680238477,1651680239728,1003,0,9848599
172.16.40.180,172.16.40.127,51954,161,1651680239711,1651680239744,646,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239746,1651680239769,649,0,14980142
172.16.40.61,172.16.40.180,161,51954,1651680238853,1651680239769,1384,0,9181634
172.16.40.180,172.16.40.127,51954,161,1651680239769,1651680239778,646,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239780,1651680239789,648,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239789,1651680239811,646,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239813,1651680239819,660,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239819,1651680239825,646,0,14222382
172.16.40.180,172.16.40.103,51954,161,1651680238942,1651680239845,989,0,6412720
172.16.40.31,172.16.40.180,161,51954,1651680239483,1651680239847,667,0,20529763
172.16.40.127,172.16.40.180,161,51954,1651680239826,1651680239848,650,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239848,1651680239854,644,0,14222382
172.16.40.180,172.16.40.31,51954,161,1651680239847,1651680239858,661,0,19252916
172.16.40.127,172.16.40.180,161,51954,1651680239855,1651680239861,644,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239861,1651680239869,644,0,14222382
172.16.40.180,172.16.40.91,51954,161,1651680237488,1651680239881,1431,0,9044892
172.16.40.127,172.16.40.180,161,51954,1651680239884,1651680239890,646,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239890,1651680239896,659,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239898,1651680239903,647,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239904,1651680239910,648,0,14222382
172.16.40.1,172.16.40.180,161,51954,1651680239268,1651680239929,2948,1,44875729
172.16.40.127,172.16.40.180,161,51954,1651680239911,1651680239932,644,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239933,1651680239938,644,0,14222382
172.16.40.96,172.16.40.180,161,51954,1651680239105,1651680239944,654,0,6532321
172.16.40.127,172.16.40.180,161,51954,1651680239941,1651680239948,644,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239948,1651680239967,667,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239969,1651680239975,657,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239976,1651680239981,653,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680239983,1651680239989,650,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680239989,1651680240009,654,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240011,1651680240017,648,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240017,1651680240023,666,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240024,1651680240030,657,0,14980142
172.16.40.53,172.16.40.180,161,51954,1651680239545,1651680240048,1386,0,16331871
172.16.40.180,172.16.40.127,51954,161,1651680240030,1651680240050,650,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240052,1651680240058,652,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240058,1651680240064,651,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240066,1651680240071,651,0,14980142
172.16.40.214,172.16.40.180,161,51954,1651680239093,1651680240090,1942,0,5360649
172.16.40.180,172.16.40.139,51954,161,1651680238914,1651680240090,1525,0,6811612
172.16.40.180,172.16.40.127,51954,161,1651680240071,1651680240091,646,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240092,1651680240098,671,0,14980142
172.16.40.180,172.16.40.129,51954,161,1651680237238,1651680240101,1390,0,8509521
172.16.40.180,172.16.40.127,51954,161,1651680240098,1651680240104,652,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240106,1651680240126,656,0,14980142
172.16.40.2,172.16.40.180,161,51954,1651680239481,1651680240128,652,0,44873554
172.16.40.180,172.16.40.64,51954,161,1651680237128,1651680240130,1722,0,6460211
172.16.40.180,172.16.40.127,51954,161,1651680240126,1651680240139,647,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240141,1651680240147,654,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240147,1651680240168,645,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240170,1651680240177,669,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240178,1651680240185,655,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240186,1651680240207,657,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240208,1651680240214,646,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240216,1651680240222,654,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240222,1651680240228,648,0,14222382
172.16.40.180,172.16.40.60,51954,161,1651680236418,1651680240247,3439,0,10972390
172.16.40.127,172.16.40.180,161,51954,1651680240244,1651680240257,667,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240257,1651680240267,656,0,14222382
172.16.40.2,172.16.40.180,161,51954,1651680240129,1651680240280,2166,0,44873554
172.16.40.127,172.16.40.180,161,51954,1651680240269,1651680240289,649,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240289,1651680240304,646,0,14222382
172.16.40.180,172.16.40.101,51954,161,1651680236536,1651680240306,1438,0,26323621
172.16.40.127,172.16.40.180,161,51954,1651680240306,1651680240325,648,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240326,1651680240348,646,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240350,1651680240372,666,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240373,1651680240380,651,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240381,1651680240387,656,0,14980142
172.16.40.180,172.16.40.16,51954,161,1651680236233,1651680240391,2103,0,10156329
172.16.40.180,172.16.40.16,51954,161,1651680240391,1651680240406,661,0,10156329
172.16.40.180,172.16.40.127,51954,161,1651680240388,1651680240407,649,0,14222382
172.16.40.180,172.16.40.245,51954,161,1651680239427,1651680240408,1387,0,10782398
172.16.40.127,172.16.40.180,161,51954,1651680240409,1651680240415,651,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240415,1651680240421,651,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240423,1651680240429,647,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240438,1651680240453,667,0,14222382
172.16.40.127,172.16.40.180,161,51954,1651680240455,1651680240461,656,0,14980142
172.16.40.180,172.16.40.127,51954,161,1651680240461,1651680240466,648,0,14222382
172.16.40.41,172.16.40.180,161,51954,1651680238846,1651680240482,1088,0,10605116
172.16.40.2,172.16.40.180,161,51954,1651680240283,1651680240483,2312,0,44873554
172.16.40.180,172.16.40.63,51954,161,1651680238471,1651680240483,1374,0,13744511
172.16.40.29,172.16.40.180,161,51954,1651680239733,1651680240496,1049,0,9848599
